name;height_m;in_service;type;p_i__barg;T_i;T_source;bus_ID;slack_bus;m_dot_i__kg_per_s;demand_m3_per_a;sink_name;sink_scaling;sink_type;sink_profile_id;x_coord;y_coord;source_bus;T_i_source
"house_w488974993";149.35;"true";"house_node";1;283.15;283.15;1999;0;6.0573333333e-05;6.0573333333e-05;NaN;1;NaN;NaN;3417497.946;5369326.349;0;0
"house_w488974994";149.79;"true";"house_node";1;283.15;283.15;2000;0;0.0001064;0.0001064;NaN;1;NaN;NaN;3417466.346;5369337.151;0;0
"house_w488974995";149.68;"true";"house_node";1;283.15;283.15;2001;0;5.4716666667e-05;5.4716666667e-05;NaN;1;NaN;NaN;3417449.67;5369338.628;0;0
"house_w488974996";149.83;"true";"house_node";1;283.15;283.15;2002;0;6.2906666667e-05;6.2906666667e-05;NaN;1;NaN;NaN;3417429.37;5369344.306;0;0
"house_w488974997";150.15;"true";"house_node";1;283.15;283.15;2003;0;0.000112583333333;0.000112583333333;NaN;1;NaN;NaN;3417408.699;5369348.81;0;0
"house_w488974998";149.95;"true";"house_node";1;283.15;283.15;2004;0;5.1263333333e-05;5.1263333333e-05;NaN;1;NaN;NaN;3417392.233;5369354.833;0;0
"house_w488974999";149.92;"true";"house_node";1;283.15;283.15;2005;0;5.1263333333e-05;5.1263333333e-05;NaN;1;NaN;NaN;3417375.212;5369360.585;0;0
"house_w488975000";149.82;"true";"house_node";1;283.15;283.15;2006;0;0.0001064;0.0001064;NaN;1;NaN;NaN;3417356.256;5369363.729;0;0
"house_w501668647";150.65;"true";"house_node";1;283.15;283.15;2007;0;5.11e-05;5.11e-05;NaN;1;NaN;NaN;3417794.931;5369186.11;0;0
"house_w501668650";150.56;"true";"house_node";1;283.15;283.15;2008;0;7.1773333333e-05;7.1773333333e-05;NaN;1;NaN;NaN;3417786.838;5369183.043;0;0
"house_w504586413";150.68;"true";"house_node";1;283.15;283.15;2009;0;5.1823333333e-05;5.1823333333e-05;NaN;1;NaN;NaN;3418334.945;5369002.771;0;0
"house_w504586414";150.68;"true";"house_node";1;283.15;283.15;2010;0;0.000104836666667;0.000104836666667;NaN;1;NaN;NaN;3418347.12;5369009.847;0;0
"house_w532920348";149.69;"true";"house_node";1;283.15;283.15;2011;0;5.915e-05;5.915e-05;NaN;1;NaN;NaN;3417915.203;5369812.415;0;0
"house_w532920349";150.02;"true";"house_node";1;283.15;283.15;2012;0;6.4563333333e-05;6.4563333333e-05;NaN;1;NaN;NaN;3417962.195;5369803.086;0;0
"house_w540665543";149.81;"true";"house_node";1;283.15;283.15;2013;0;3.8546666667e-05;3.8546666667e-05;NaN;1;NaN;NaN;3417505.653;5369442.973;0;0
"house_w540665544";148.79;"true";"house_node";1;283.15;283.15;2014;0;7.1773333333e-05;7.1773333333e-05;NaN;1;NaN;NaN;3417191.055;5369144.375;0;0
"house_w540665545";150.02;"true";"house_node";1;283.15;283.15;2015;0;7.1096666667e-05;7.1096666667e-05;NaN;1;NaN;NaN;3417496.256;5369000.375;0;0
"house_w540665546";149.63;"true";"house_node";1;283.15;283.15;2016;0;6.832e-05;6.832e-05;NaN;1;NaN;NaN;3417528.792;5369068.541;0;0
"house_w540665547";149.17;"true";"house_node";1;283.15;283.15;2017;0;3.7636666667e-05;3.7636666667e-05;NaN;1;NaN;NaN;3417132.137;5369595.454;0;0
"house_w540665548";149.17;"true";"house_node";1;283.15;283.15;2018;0;6.0573333333e-05;6.0573333333e-05;NaN;1;NaN;NaN;3417457.748;5369521.788;0;0
"house_w540665549";149.34;"true";"house_node";1;283.15;283.15;2019;0;2.9703333333e-05;2.9703333333e-05;NaN;1;NaN;NaN;3417449.965;5369483.753;0;0
"house_w540665550";149.42;"true";"house_node";1;283.15;283.15;2020;0;5.1823333333e-05;5.1823333333e-05;NaN;1;NaN;NaN;3417370.878;5369461.851;0;0
"house_w540665551";149.38;"true";"house_node";1;283.15;283.15;2021;0;5.313e-05;5.313e-05;NaN;1;NaN;NaN;3417368.46;5369442.667;0;0
"house_w540665552";150.64;"true";"house_node";1;283.15;283.15;2022;0;5.313e-05;5.313e-05;NaN;1;NaN;NaN;3417624.174;5369398.18;0;0
"house_w540665553";150.51;"true";"house_node";1;283.15;283.15;2023;0;6.503e-05;6.503e-05;NaN;1;NaN;NaN;3417607.898;5369434.699;0;0
"house_w540665554";150.27;"true";"house_node";1;283.15;283.15;2024;0;6.503e-05;6.503e-05;NaN;1;NaN;NaN;3417796.455;5369405.629;0;0
"house_w540665555";150.27;"true";"house_node";1;283.15;283.15;2025;0;6.2113333333e-05;6.2113333333e-05;NaN;1;NaN;NaN;3417755.675;5369408.602;0;0
"house_w540665556";150.34;"true";"house_node";1;283.15;283.15;2026;0;4.8906666667e-05;4.8906666667e-05;NaN;1;NaN;NaN;3417787.897;5369438.766;0;0
"house_w540665557";150.07;"true";"house_node";1;283.15;283.15;2027;0;6.377e-05;6.377e-05;NaN;1;NaN;NaN;3417855.298;5369371.28;0;0
"house_w582169857";150.21;"true";"house_node";1;283.15;283.15;2028;0;4.9046666667e-05;4.9046666667e-05;NaN;1;NaN;NaN;3417713.368;5368981.764;0;0
"house_w582176747";150.39;"true";"house_node";1;283.15;283.15;2029;0;4.8393333333e-05;4.8393333333e-05;NaN;1;NaN;NaN;3417682.075;5368935.797;0;0
"house_w585589921";148.14;"true";"house_node";1;283.15;283.15;2030;0;6.503e-05;6.503e-05;NaN;1;NaN;NaN;3418030.735;5370028.279;0;0
"house_w585591342";149.9;"true";"house_node";1;283.15;283.15;2031;0;6.545e-05;6.545e-05;NaN;1;NaN;NaN;3417997.812;5369896.084;0;0
"house_ne_1";149.54;"true";"house_node";1;283.15;283.15;2032;0;6.503e-05;6.503e-05;NaN;1;NaN;NaN;3417472.908;5369865.499;0;0
"house_ne_10";149.18;"true";"house_node";1;283.15;283.15;2033;0;5.915e-05;5.915e-05;NaN;1;NaN;NaN;3417698.445;5369864.851;0;0
"house_ne_100";149.67;"true";"house_node";1;283.15;283.15;2034;0;5.1263333333e-05;5.1263333333e-05;NaN;1;NaN;NaN;3417346.547;5369413.364;0;0
"house_ne_101";149.59;"true";"house_node";1;283.15;283.15;2035;0;5.1823333333e-05;5.1823333333e-05;NaN;1;NaN;NaN;3417330.994;5369416.929;0;0
"house_ne_102";149.39;"true";"house_node";1;283.15;283.15;2036;0;6.0876666667e-05;6.0876666667e-05;NaN;1;NaN;NaN;3417294.738;5369428.755;0;0
"house_ne_103";149.01;"true";"house_node";1;283.15;283.15;2037;0;3.6563333333e-05;3.6563333333e-05;NaN;1;NaN;NaN;3417233.192;5369401.536;0;0
"house_ne_104";149.38;"true";"house_node";1;283.15;283.15;2038;0;0.000121543333333;0.000121543333333;NaN;1;NaN;NaN;3417302.737;5369379.487;0;0
"house_ne_105";149.44;"true";"house_node";1;283.15;283.15;2039;0;5.1263333333e-05;5.1263333333e-05;NaN;1;NaN;NaN;3417321.205;5369374.684;0;0
"house_ne_106";149.51;"true";"house_node";1;283.15;283.15;2040;0;4.942e-05;4.942e-05;NaN;1;NaN;NaN;3417340.504;5369372.048;0;0
"house_ne_107";149.18;"true";"house_node";1;283.15;283.15;2041;0;5.4716666667e-05;5.4716666667e-05;NaN;1;NaN;NaN;3417279.172;5369346.354;0;0
"house_ne_108";149.11;"true";"house_node";1;283.15;283.15;2042;0;5.1613333333e-05;5.1613333333e-05;NaN;1;NaN;NaN;3417300.553;5369336.373;0;0
"house_ne_109";149.31;"true";"house_node";1;283.15;283.15;2043;0;9.5106666667e-05;9.5106666667e-05;NaN;1;NaN;NaN;3417320.455;5369326.751;0;0
"house_ne_11";150.01;"true";"house_node";1;283.15;283.15;2044;0;7.609e-05;7.609e-05;NaN;1;NaN;NaN;3417594.991;5369880.771;0;0
"house_ne_110";149.31;"true";"house_node";1;283.15;283.15;2045;0;5.915e-05;5.915e-05;NaN;1;NaN;NaN;3417355.31;5369276.236;0;0
"house_ne_111";150.07;"true";"house_node";1;283.15;283.15;2046;0;6.545e-05;6.545e-05;NaN;1;NaN;NaN;3417406.819;5369312.782;0;0
"house_ne_112";149.98;"true";"house_node";1;283.15;283.15;2047;0;6.545e-05;6.545e-05;NaN;1;NaN;NaN;3417391.055;5369294.858;0;0
"house_ne_113";149.9;"true";"house_node";1;283.15;283.15;2048;0;4.8906666667e-05;4.8906666667e-05;NaN;1;NaN;NaN;3417408.943;5369285.228;0;0
"house_ne_114";150.15;"true";"house_node";1;283.15;283.15;2049;0;5.4926666667e-05;5.4926666667e-05;NaN;1;NaN;NaN;3417444.808;5369294.845;0;0
"house_ne_115";149.09;"true";"house_node";1;283.15;283.15;2050;0;0.00010101;0.00010101;NaN;1;NaN;NaN;3417279.133;5369228.777;0;0
"house_ne_116";149.06;"true";"house_node";1;283.15;283.15;2051;0;6.832e-05;6.832e-05;NaN;1;NaN;NaN;3417320.535;5369200.464;0;0
"house_ne_117";148.99;"true";"house_node";1;283.15;283.15;2052;0;0.000104463333333;0.000104463333333;NaN;1;NaN;NaN;3417349.085;5369222.33;0;0
"house_ne_118";148.95;"true";"house_node";1;283.15;283.15;2053;0;8.232e-05;8.232e-05;NaN;1;NaN;NaN;3417302.589;5369287.277;0;0
"house_ne_119";148.92;"true";"house_node";1;283.15;283.15;2054;0;6.545e-05;6.545e-05;NaN;1;NaN;NaN;3417197.047;5369345.162;0;0
"house_ne_12";149.98;"true";"house_node";1;283.15;283.15;2055;0;6.93e-05;6.93e-05;NaN;1;NaN;NaN;3417609.647;5369880.013;0;0
"house_ne_120";149.87;"true";"house_node";1;283.15;283.15;2056;0;6.0876666667e-05;6.0876666667e-05;NaN;1;NaN;NaN;3417463.191;5369399.746;0;0
"house_ne_121";149.79;"true";"house_node";1;283.15;283.15;2057;0;6.0876666667e-05;6.0876666667e-05;NaN;1;NaN;NaN;3417488.653;5369408.521;0;0
"house_ne_122";149.76;"true";"house_node";1;283.15;283.15;2058;0;5.1613333333e-05;5.1613333333e-05;NaN;1;NaN;NaN;3417520.972;5369351.293;0;0
"house_ne_123";150.15;"true";"house_node";1;283.15;283.15;2059;0;0.000137666666667;0.000137666666667;NaN;1;NaN;NaN;3417540.943;5369400.406;0;0
"house_ne_124";150.33;"true";"house_node";1;283.15;283.15;2060;0;5.2056666667e-05;5.2056666667e-05;NaN;1;NaN;NaN;3417562.821;5369400.14;0;0
"house_ne_125";150.61;"true";"house_node";1;283.15;283.15;2061;0;6.5473333333e-05;6.5473333333e-05;NaN;1;NaN;NaN;3417602.467;5369398.508;0;0
"house_ne_127";150.14;"true";"house_node";1;283.15;283.15;2062;0;5.8496666667e-05;5.8496666667e-05;NaN;1;NaN;NaN;3417677.568;5369396.309;0;0
"house_ne_128";150.64;"true";"house_node";1;283.15;283.15;2063;0;5.558e-05;5.558e-05;NaN;1;NaN;NaN;3417580.761;5369398.827;0;0
"house_ne_129";149.91;"true";"house_node";1;283.15;283.15;2064;0;0.00010101;0.00010101;NaN;1;NaN;NaN;3417705.461;5369380.485;0;0
"house_ne_13";149.86;"true";"house_node";1;283.15;283.15;2065;0;9.5106666667e-05;9.5106666667e-05;NaN;1;NaN;NaN;3417624.809;5369878.75;0;0
"house_ne_130";150.05;"true";"house_node";1;283.15;283.15;2066;0;3.7636666667e-05;3.7636666667e-05;NaN;1;NaN;NaN;3417700.398;5369406.155;0;0
"house_ne_131";150.11;"true";"house_node";1;283.15;283.15;2067;0;3.0193333333e-05;3.0193333333e-05;NaN;1;NaN;NaN;3417722.234;5369407.973;0;0
"house_ne_132";150.32;"true";"house_node";1;283.15;283.15;2068;0;6.2673333333e-05;6.2673333333e-05;NaN;1;NaN;NaN;3417745.342;5369460.34;0;0
"house_ne_133";150.25;"true";"house_node";1;283.15;283.15;2069;0;6.93e-05;6.93e-05;NaN;1;NaN;NaN;3417750.913;5369439.207;0;0
"house_ne_134";150.41;"true";"house_node";1;283.15;283.15;2070;0;6.93e-05;6.93e-05;NaN;1;NaN;NaN;3417781.972;5369460.34;0;0
"house_ne_135";150.56;"true";"house_node";1;283.15;283.15;2071;0;6.0876666667e-05;6.0876666667e-05;NaN;1;NaN;NaN;3417836.067;5369492.748;0;0
"house_ne_136";150.53;"true";"house_node";1;283.15;283.15;2072;0;7.1096666667e-05;7.1096666667e-05;NaN;1;NaN;NaN;3417840.763;5369477.853;0;0
"house_ne_137";150.61;"true";"house_node";1;283.15;283.15;2073;0;4.942e-05;4.942e-05;NaN;1;NaN;NaN;3417870.817;5369489.157;0;0
"house_ne_138";150.57;"true";"house_node";1;283.15;283.15;2074;0;5.7493333333e-05;5.7493333333e-05;NaN;1;NaN;NaN;3417891.817;5369463.534;0;0
"house_ne_139";150.45;"true";"house_node";1;283.15;283.15;2075;0;4.5756666667e-05;4.5756666667e-05;NaN;1;NaN;NaN;3417924.84;5369460.154;0;0
"house_ne_14";149.37;"true";"house_node";1;283.15;283.15;2076;0;4.8906666667e-05;4.8906666667e-05;NaN;1;NaN;NaN;3417678.479;5369920.226;0;0
"house_ne_140";150.55;"true";"house_node";1;283.15;283.15;2077;0;6.545e-05;6.545e-05;NaN;1;NaN;NaN;3417927.486;5369434.069;0;0
"house_ne_141";150.43;"true";"house_node";1;283.15;283.15;2078;0;5.1823333333e-05;5.1823333333e-05;NaN;1;NaN;NaN;3417902.743;5369405.328;0;0
"house_ne_142";150.46;"true";"house_node";1;283.15;283.15;2079;0;5.117e-05;5.117e-05;NaN;1;NaN;NaN;3417922.851;5369406.562;0;0
"house_ne_143";150.27;"true";"house_node";1;283.15;283.15;2080;0;7.1773333333e-05;7.1773333333e-05;NaN;1;NaN;NaN;3417848.679;5369402.201;0;0
"house_ne_144";150.31;"true";"house_node";1;283.15;283.15;2081;0;5.915e-05;5.915e-05;NaN;1;NaN;NaN;3417819.296;5369404.345;0;0
"house_ne_145";150.32;"true";"house_node";1;283.15;283.15;2082;0;5.1613333333e-05;5.1613333333e-05;NaN;1;NaN;NaN;3417826.104;5369404.557;0;0
"house_ne_146";150.12;"true";"house_node";1;283.15;283.15;2083;0;6.2673333333e-05;6.2673333333e-05;NaN;1;NaN;NaN;3417806.365;5369370.146;0;0
"house_ne_147";150.11;"true";"house_node";1;283.15;283.15;2084;0;4.8906666667e-05;4.8906666667e-05;NaN;1;NaN;NaN;3417763.281;5369387.983;0;0
"house_ne_148";150.17;"true";"house_node";1;283.15;283.15;2085;0;6.4563333333e-05;6.4563333333e-05;NaN;1;NaN;NaN;3417826.957;5369375.568;0;0
"house_ne_149";150.41;"true";"house_node";1;283.15;283.15;2086;0;5.474e-05;5.474e-05;NaN;1;NaN;NaN;3417941.704;5369398.822;0;0
"house_ne_15";149.78;"true";"house_node";1;283.15;283.15;2087;0;6.503e-05;6.503e-05;NaN;1;NaN;NaN;3417628.273;5369943.043;0;0
"house_ne_150";150.48;"true";"house_node";1;283.15;283.15;2088;0;5.1263333333e-05;5.1263333333e-05;NaN;1;NaN;NaN;3417961.927;5369389.822;0;0
"house_ne_151";150.41;"true";"house_node";1;283.15;283.15;2089;0;9.5106666667e-05;9.5106666667e-05;NaN;1;NaN;NaN;3417961.543;5369421.881;0;0
"house_ne_152";150.37;"true";"house_node";1;283.15;283.15;2090;0;0.00010101;0.00010101;NaN;1;NaN;NaN;3417965.415;5369434.506;0;0
"house_ne_153";150.32;"true";"house_node";1;283.15;283.15;2091;0;5.7516666667e-05;5.7516666667e-05;NaN;1;NaN;NaN;3417969.116;5369447.712;0;0
"house_ne_154";150.16;"true";"house_node";1;283.15;283.15;2092;0;6.5473333333e-05;6.5473333333e-05;NaN;1;NaN;NaN;3418003.818;5369460.153;0;0
"house_ne_155";150.13;"true";"house_node";1;283.15;283.15;2093;0;5.7376666667e-05;5.7376666667e-05;NaN;1;NaN;NaN;3417940.406;5369365.432;0;0
"house_ne_156";150.42;"true";"house_node";1;283.15;283.15;2094;0;6.3326666667e-05;6.3326666667e-05;NaN;1;NaN;NaN;3417973.192;5369351.158;0;0
"house_ne_157";149.79;"true";"house_node";1;283.15;283.15;2095;0;6.6056666667e-05;6.6056666667e-05;NaN;1;NaN;NaN;3417892.131;5369334.536;0;0
"house_ne_158";149.79;"true";"house_node";1;283.15;283.15;2096;0;6.0876666667e-05;6.0876666667e-05;NaN;1;NaN;NaN;3417823.52;5369322.989;0;0
"house_ne_159";149.77;"true";"house_node";1;283.15;283.15;2097;0;3.0683333333e-05;3.0683333333e-05;NaN;1;NaN;NaN;3417819.29;5369290.316;0;0
"house_ne_16";149.46;"true";"house_node";1;283.15;283.15;2098;0;6.7806666667e-05;6.7806666667e-05;NaN;1;NaN;NaN;3417733.084;5369940.818;0;0
"house_ne_160";149.73;"true";"house_node";1;283.15;283.15;2099;0;3.773e-05;3.773e-05;NaN;1;NaN;NaN;3417806.321;5369340.885;0;0
"house_ne_161";149.71;"true";"house_node";1;283.15;283.15;2100;0;5.1823333333e-05;5.1823333333e-05;NaN;1;NaN;NaN;3417751.052;5369286.178;0;0
"house_ne_162";149.25;"true";"house_node";1;283.15;283.15;2101;0;8.3836666667e-05;8.3836666667e-05;NaN;1;NaN;NaN;3417533.767;5369282.714;0;0
"house_ne_163";149.69;"true";"house_node";1;283.15;283.15;2102;0;0.000104463333333;0.000104463333333;NaN;1;NaN;NaN;3417565.597;5369276.31;0;0
"house_ne_164";149.69;"true";"house_node";1;283.15;283.15;2103;0;0.00010101;0.00010101;NaN;1;NaN;NaN;3417583.72;5369281.017;0;0
"house_ne_165";149.82;"true";"house_node";1;283.15;283.15;2104;0;6.6056666667e-05;6.6056666667e-05;NaN;1;NaN;NaN;3417573.338;5369261.424;0;0
"house_ne_166";148.98;"true";"house_node";1;283.15;283.15;2105;0;0.000112606666667;0.000112606666667;NaN;1;NaN;NaN;3417512.941;5369236.65;0;0
"house_ne_167";148.54;"true";"house_node";1;283.15;283.15;2106;0;6.7806666667e-05;6.7806666667e-05;NaN;1;NaN;NaN;3417498.309;5369217.968;0;0
"house_ne_168";149.08;"true";"house_node";1;283.15;283.15;2107;0;6.93e-05;6.93e-05;NaN;1;NaN;NaN;3417529.1;5369213.378;0;0
"house_ne_169";150.38;"true";"house_node";1;283.15;283.15;2108;0;0.000104463333333;0.000104463333333;NaN;1;NaN;NaN;3417554.679;5369208.691;0;0
"house_ne_17";149.89;"true";"house_node";1;283.15;283.15;2109;0;6.2113333333e-05;6.2113333333e-05;NaN;1;NaN;NaN;3417759.79;5369896.957;0;0
"house_ne_170";149.41;"true";"house_node";1;283.15;283.15;2110;0;5.628e-05;5.628e-05;NaN;1;NaN;NaN;3417564.954;5369232.691;0;0
"house_ne_171";149.99;"true";"house_node";1;283.15;283.15;2111;0;9.5106666667e-05;9.5106666667e-05;NaN;1;NaN;NaN;3417583.259;5369206.714;0;0
"house_ne_172";149.19;"true";"house_node";1;283.15;283.15;2112;0;7.14e-05;7.14e-05;NaN;1;NaN;NaN;3417524.502;5369164.69;0;0
"house_ne_173";148.99;"true";"house_node";1;283.15;283.15;2113;0;4.6713333333e-05;4.6713333333e-05;NaN;1;NaN;NaN;3417544.748;5369148.424;0;0
"house_ne_174";149.61;"true";"house_node";1;283.15;283.15;2114;0;5.1823333333e-05;5.1823333333e-05;NaN;1;NaN;NaN;3417546.951;5369168.041;0;0
"house_ne_175";149.21;"true";"house_node";1;283.15;283.15;2115;0;3.773e-05;3.773e-05;NaN;1;NaN;NaN;3417539.901;5369123.442;0;0
"house_ne_176";149.91;"true";"house_node";1;283.15;283.15;2116;0;9.5106666667e-05;9.5106666667e-05;NaN;1;NaN;NaN;3417580.193;5369145.412;0;0
"house_ne_177";150.14;"true";"house_node";1;283.15;283.15;2117;0;9.24e-05;9.24e-05;NaN;1;NaN;NaN;3417642.796;5369142.874;0;0
"house_ne_178";149.66;"true";"house_node";1;283.15;283.15;2118;0;9.5106666667e-05;9.5106666667e-05;NaN;1;NaN;NaN;3417652.425;5369140.401;0;0
"house_ne_179";149.73;"true";"house_node";1;283.15;283.15;2119;0;5.558e-05;5.558e-05;NaN;1;NaN;NaN;3417675.346;5369146.516;0;0
"house_ne_18";149.63;"true";"house_node";1;283.15;283.15;2120;0;4.7063333333e-05;4.7063333333e-05;NaN;1;NaN;NaN;3417782.61;5369903.531;0;0
"house_ne_180";149.86;"true";"house_node";1;283.15;283.15;2121;0;5.1613333333e-05;5.1613333333e-05;NaN;1;NaN;NaN;3417700.763;5369142.602;0;0
"house_ne_181";149.57;"true";"house_node";1;283.15;283.15;2122;0;6.0573333333e-05;6.0573333333e-05;NaN;1;NaN;NaN;3417703.64;5369168.342;0;0
"house_ne_182";149.7;"true";"house_node";1;283.15;283.15;2123;0;4.942e-05;4.942e-05;NaN;1;NaN;NaN;3417549.75;5369068.632;0;0
"house_ne_183";149.77;"true";"house_node";1;283.15;283.15;2124;0;4.942e-05;4.942e-05;NaN;1;NaN;NaN;3417586.805;5369057.798;0;0
"house_ne_184";149.85;"true";"house_node";1;283.15;283.15;2125;0;5.1823333333e-05;5.1823333333e-05;NaN;1;NaN;NaN;3417611.086;5369059.867;0;0
"house_ne_185";149.94;"true";"house_node";1;283.15;283.15;2126;0;5.6956666667e-05;5.6956666667e-05;NaN;1;NaN;NaN;3417627.63;5369034.832;0;0
"house_ne_186";149.97;"true";"house_node";1;283.15;283.15;2127;0;5.474e-05;5.474e-05;NaN;1;NaN;NaN;3417634.038;5369057.312;0;0
"house_ne_187";150.08;"true";"house_node";1;283.15;283.15;2128;0;5.1823333333e-05;5.1823333333e-05;NaN;1;NaN;NaN;3417655.496;5369040.752;0;0
"house_ne_188";150.12;"true";"house_node";1;283.15;283.15;2129;0;6.545e-05;6.545e-05;NaN;1;NaN;NaN;3417682.288;5369037.893;0;0
"house_ne_189";149.95;"true";"house_node";1;283.15;283.15;2130;0;3.941e-05;3.941e-05;NaN;1;NaN;NaN;3417665.262;5369069.493;0;0
"house_ne_19";149.58;"true";"house_node";1;283.15;283.15;2131;0;6.545e-05;6.545e-05;NaN;1;NaN;NaN;3417647.229;5369720.781;0;0
"house_ne_190";149.83;"true";"house_node";1;283.15;283.15;2132;0;8.232e-05;8.232e-05;NaN;1;NaN;NaN;3417524.253;5369030.078;0;0
"house_ne_191";150.06;"true";"house_node";1;283.15;283.15;2133;0;3.773e-05;3.773e-05;NaN;1;NaN;NaN;3417556.482;5369009.213;0;0
"house_ne_192";149.3;"true";"house_node";1;283.15;283.15;2134;0;6.7783333333e-05;6.7783333333e-05;NaN;1;NaN;NaN;3417496.554;5369071.098;0;0
"house_ne_193";149.37;"true";"house_node";1;283.15;283.15;2135;0;6.0876666667e-05;6.0876666667e-05;NaN;1;NaN;NaN;3417505.279;5369093.047;0;0
"house_ne_194";149.32;"true";"house_node";1;283.15;283.15;2136;0;8.3836666667e-05;8.3836666667e-05;NaN;1;NaN;NaN;3417512.798;5369102.989;0;0
"house_ne_195";149.46;"true";"house_node";1;283.15;283.15;2137;0;4.8393333333e-05;4.8393333333e-05;NaN;1;NaN;NaN;3417532.955;5369093.146;0;0
"house_ne_196";150.12;"true";"house_node";1;283.15;283.15;2138;0;8.778e-05;8.778e-05;NaN;1;NaN;NaN;3417713.846;5369035.655;0;0
"house_ne_197";150.24;"true";"house_node";1;283.15;283.15;2139;0;8.2506666667e-05;8.2506666667e-05;NaN;1;NaN;NaN;3417722.252;5369061.56;0;0
"house_ne_198";150.36;"true";"house_node";1;283.15;283.15;2140;0;5.1263333333e-05;5.1263333333e-05;NaN;1;NaN;NaN;3417745.167;5369078.97;0;0
"house_ne_199";150.36;"true";"house_node";1;283.15;283.15;2141;0;3.0193333333e-05;3.0193333333e-05;NaN;1;NaN;NaN;3417740.847;5369052.565;0;0
"house_ne_2";149.94;"true";"house_node";1;283.15;283.15;2142;0;9.24e-05;9.24e-05;NaN;1;NaN;NaN;3417574.484;5369847.112;0;0
"house_ne_20";148.78;"true";"house_node";1;283.15;283.15;2143;0;6.503e-05;6.503e-05;NaN;1;NaN;NaN;3417659.033;5369693.585;0;0
"house_ne_200";150.26;"true";"house_node";1;283.15;283.15;2144;0;3.6143333333e-05;3.6143333333e-05;NaN;1;NaN;NaN;3417768.82;5369030.876;0;0
"house_ne_201";150.02;"true";"house_node";1;283.15;283.15;2145;0;6.0573333333e-05;6.0573333333e-05;NaN;1;NaN;NaN;3417807.139;5369044.35;0;0
"house_ne_202";150.22;"true";"house_node";1;283.15;283.15;2146;0;6.7783333333e-05;6.7783333333e-05;NaN;1;NaN;NaN;3417857.923;5369046.303;0;0
"house_ne_203";150.05;"true";"house_node";1;283.15;283.15;2147;0;0.000112583333333;0.000112583333333;NaN;1;NaN;NaN;3417807.03;5369000.401;0;0
"house_ne_204";150.07;"true";"house_node";1;283.15;283.15;2148;0;5.5253333333e-05;5.5253333333e-05;NaN;1;NaN;NaN;3417768.053;5368991.457;0;0
"house_ne_205";150.05;"true";"house_node";1;283.15;283.15;2149;0;0.000112583333333;0.000112583333333;NaN;1;NaN;NaN;3417805.54;5368979.374;0;0
"house_ne_206";150.33;"true";"house_node";1;283.15;283.15;2150;0;8.3836666667e-05;8.3836666667e-05;NaN;1;NaN;NaN;3417882.269;5368970.607;0;0
"house_ne_207";150.43;"true";"house_node";1;283.15;283.15;2151;0;3.6143333333e-05;3.6143333333e-05;NaN;1;NaN;NaN;3417913.37;5369022.391;0;0
"house_ne_208";150.47;"true";"house_node";1;283.15;283.15;2152;0;8.2506666667e-05;8.2506666667e-05;NaN;1;NaN;NaN;3417907.591;5369007.852;0;0
"house_ne_209";150.26;"true";"house_node";1;283.15;283.15;2153;0;0.000120423333333;0.000120423333333;NaN;1;NaN;NaN;3417880.842;5368926.12;0;0
"house_ne_21";149.57;"true";"house_node";1;283.15;283.15;2154;0;0.00016317;0.00016317;NaN;1;NaN;NaN;3417740.637;5369767.965;0;0
"house_ne_210";150.32;"true";"house_node";1;283.15;283.15;2155;0;4.942e-05;4.942e-05;NaN;1;NaN;NaN;3417989.839;5369027.784;0;0
"house_ne_211";150.32;"true";"house_node";1;283.15;283.15;2156;0;4.942e-05;4.942e-05;NaN;1;NaN;NaN;3417979.378;5369064.497;0;0
"house_ne_212";150.28;"true";"house_node";1;283.15;283.15;2157;0;5.4716666667e-05;5.4716666667e-05;NaN;1;NaN;NaN;3418004.539;5369033.429;0;0
"house_ne_213";150.5;"true";"house_node";1;283.15;283.15;2158;0;8.3836666667e-05;8.3836666667e-05;NaN;1;NaN;NaN;3418024.647;5369092.286;0;0
"house_ne_214";150.63;"true";"house_node";1;283.15;283.15;2159;0;0.0001064;0.0001064;NaN;1;NaN;NaN;3418047.137;5369071.832;0;0
"house_ne_215";150.67;"true";"house_node";1;283.15;283.15;2160;0;5.5253333333e-05;5.5253333333e-05;NaN;1;NaN;NaN;3418069.007;5369069.334;0;0
"house_ne_216";150.79;"true";"house_node";1;283.15;283.15;2161;0;3.8033333333e-05;3.8033333333e-05;NaN;1;NaN;NaN;3418075.426;5369103.449;0;0
"house_ne_217";150.97;"true";"house_node";1;283.15;283.15;2162;0;5.6956666667e-05;5.6956666667e-05;NaN;1;NaN;NaN;3418102.403;5369091.249;0;0
"house_ne_218";150.54;"true";"house_node";1;283.15;283.15;2163;0;5.1263333333e-05;5.1263333333e-05;NaN;1;NaN;NaN;3418075.507;5369005.434;0;0
"house_ne_219";150.87;"true";"house_node";1;283.15;283.15;2164;0;9.5106666667e-05;9.5106666667e-05;NaN;1;NaN;NaN;3418150.672;5369018.308;0;0
"house_ne_22";149.74;"true";"house_node";1;283.15;283.15;2165;0;5.5253333333e-05;5.5253333333e-05;NaN;1;NaN;NaN;3417745.582;5369749.742;0;0
"house_ne_220";150.6;"true";"house_node";1;283.15;283.15;2166;0;0.00011186;0.00011186;NaN;1;NaN;NaN;3418106.541;5368987.786;0;0
